399	WiFi Router	Qxwlan	E2600AC	C2	unknown 2019	21.02.3		Qualcomm IPQ4019	¿	4	16	256	-	3	b/g/n	a/n/ac		Qualcomm Atheros IPQ4019	-	1x 3.0	http://qxwlan.com/product/p/91.html	e2600ac		View/Edit data
400	WiFi Router	Qxwlan	E558	v2 16M	unknown 2018	21.02.3		Qualcomm Atheros QCA9558	720	1	16	128	-	3	b/g/n	-		Qualcomm Atheros QCA9558	-	-	http://www.qxwlan.com/product/p/97.html	e558		View/Edit data
401	WiFi AP	Qxwlan	E600GAC	v2	unknown 2018	21.02.1		Qualcomm Atheros QCA9531	650	1	16	128	4	-	b/g/n	-		Qualcomm Atheros QCA9531, Qualcomm Atheros QCA9887	-	1x Header	http://www.qxwlan.com/product/p/79.html	e600gac		View/Edit data
402	WiFi Router	Qxwlan	E750A	v4 16M	unknown 2018	21.02.3		Atheros AR9344	560	1	16	128	2	-	-	a/n		Atheros AR9344	-	1x Header	http://www.qxwlan.com/product/p/74.html	e750a		View/Edit data
403	WiFi AP	Qxwlan	E750G	v8 16M	unknown 2018	21.02.3		Atheros AR9344	560	1	16	128	2	2	b/g/n	-		Atheros AR9344	-	1x Header	http://www.qxwlan.com/product/p/75.html	e750g		View/Edit data
404	WiFi AP	Qxwlan	E1700AC	v2	unknown 2018	21.02.1		Qualcomm Atheros QCA9563	750	1	16, 8	128	-	2	b/g/n	a/n/ac		Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9880	¿	1x 2.0	http://www.qxwlan.com/product/p/46.html	e1700ac		View/Edit data
405	WiFi Router	Qxwlan	E2600AC	C1	unknown 2019	21.02.3		Qualcomm IPQ4019	¿	4	32	256	-	3	b/g/n	a/n/ac		Qualcomm IPQ4019	-	1x 3.0	http://qxwlan.com/product/p/91.html			View/Edit data
406	Single Board Computer	Radxa	ROCK Pi 4	B	unknown 2020	21.02.3	Bluetooth, Wifi 5GHz	Rockchip RK3399	1800	6	8192 eMMC, microSDXC	4	-	1	¿	a/n/ac		¿	-	2x 2.0, 2x 3.0	https://wiki.radxa.com/Rockpi4			View/Edit data
407	NAS	RaidSonic	IB-NAS62x0		unknown 2018	21.02.3		Marvell 88F6281	1200	1	256NAND	256	-	1	-	-		-	-	3x 2.0				View/Edit data
408	WiFi Router	RAISECOM	MSG1500 X.00		unknown 2022	snapshot		MediaTek MT7621AT	880	2	128NAND	256	-	5	¿	¿		MediaTek MT7615DN	-	1x 2.0	http://¿			View/Edit data
409	Single Board Computer	Raspberry Pi Foundation	Raspberry Pi 2	B 1.0/1.1	Available 2019	21.02.3		Broadcom BCM2836	900	4	microSD	1024	1	-	-	-		-	-	4x 2.0	https://www.raspberrypi.org/products/raspberry-pi-2-model-b/	raspberry_pi	https://forum.openwrt.org/viewtopic.php?id=56397	View/Edit data
410	Single Board Computer	Raspberry Pi Foundation	Raspberry Pi 2	B 1.2	Available 2019	21.02.3		Broadcom BCM2837A0	900	4	microSD	1024	1	-	-	-		-	-	4x 2.0	https://www.raspberrypi.org/products/raspberry-pi-2-model-b/	raspberry_pi	https://forum.openwrt.org/viewtopic.php?id=56397	View/Edit data
411	Single Board Computer	Raspberry Pi Foundation	Raspberry Pi 3	B	Available 2019	21.02.3	Country Code setting	Broadcom BCM2837A0	1200	4	microSD, microSDHC	1024	1	-	b/g/n	-		Broadcom BCM43438	-	1x µUSB (power), 4x 2.0	https://www.raspberrypi.org/products/raspberry-pi-3-model-b/	raspberry_pi		View/Edit data
412	Single Board Computer	Raspberry Pi Foundation	Raspberry Pi 3	B+	Available 2019	21.02.3	Country Code setting, WiFi 2.4GHz (work in snapshot), WIP	Broadcom BCM2837B0	1400	4	microSD	1024	-	1	b/g/n	a/n/ac		Cypress CYW43455	-	1x µUSB (power), 4x 2.0	https://www.raspberrypi.org/products/raspberry-pi-3-model-b-plus/	raspberry_pi	https://forum.openwrt.org/t/18-06-on-raspberry-pi-3-b/18670/10	View/Edit data
413	Single Board Computer	Raspberry Pi Foundation	Raspberry Pi	B	Available 2017	21.02.3		Broadcom BCM2835	700	1	SD	512	1	-	-	-		-	-	2x 2.0		raspberry_pi		View/Edit data
414	Single Board Computer	Raspberry Pi Foundation	Raspberry Pi	B+	Available 2019	21.02.3		Broadcom BCM2835	700	1	microSD	512	1	-	-	-		-	-	4x 2.0	https://www.raspberrypi.org/products/raspberry-pi-1-model-b-plus/	raspberry_pi		View/Edit data
415	Single Board Computer	Raspberry Pi Foundation	Raspberry Pi 4	B	Available 2020	21.02.3		Broadcom BCM2711	1500	4	microSDXC	8192	-	1	b/g/n	a/n/ac	SDIO connected	Cypress CYW43455	-	1x OTG, 2x 2.0, 2x 3.0	https://www.raspberrypi.org/products/raspberry-pi-4-model-b/	raspberry_pi	https://forum.openwrt.org/t/rpi4-community-build/69998?u=tmomas	View/Edit data
416	Single Board Computer	Raspberry Pi Foundation	Raspberry Pi 4	400	Available 2020	21.02.3		Broadcom BCM2711	2000	4	SDHC	4096	-	1	b/g/n	a/n/ac	SDIO connected	Cypress CYW43456	-	1x 2.0, 1x OTG, 2x 3.0	https://www.raspberrypi.org/products/raspberry-pi-400/	raspberry_pi		View/Edit data
417	Single Board Computer	Raspberry Pi Foundation	Raspberry Pi 3	Compute Module 3	Available 2019	21.02.3		Broadcom BCM2837	1200	4	microSD, microSDHC	1024	-	-	-	-		-	-	1x 2.0	https://www.raspberrypi.org/products/compute-module-3/	raspberry_pi		View/Edit data
418	Single Board Computer	Raspberry Pi Foundation	Raspberry Pi 4	Compute Module 4	Available 2020	21.02.3		Broadcom BCM2711	1500	4	microSDXC	8192	-	1	b/g/n	a/n/ac	SDIO connected	Cypress CYW43456	-	1x OTG, 2x 2.0	https://www.raspberrypi.org/products/compute-module-4	raspberry_pi		View/Edit data
419	Single Board Computer	Raspberry Pi Foundation	Raspberry Pi	Zero	Available 2019	21.02.3		Broadcom BCM2835	1000	1	microSD	512	-	-	-	-		-	-	1x OTG, 1x µUSB (power)	https://www.raspberrypi.org/products/raspberry-pi-zero/	raspberry_pi		View/Edit data
420	Single Board Computer	Raspberry Pi Foundation	Raspberry Pi	Zero W	Available 2019	21.02.3		Broadcom BCM2835	1000	1	microSD	512	-	-	b/g/n	-		Broadcom BCM43143	-	1x OTG, 1x µUSB (power)	https://www.raspberrypi.org/products/raspberry-pi-zero-w/	raspberry_pi		View/Edit data
421	WiFi AP	Renkforce	WS-WN530HP3-A		unknown 2022	snapshot		MediaTek MT7621DAT	880	2	16	128	-	3	¿	¿		MediaTek MT603EN, MediaTek MT613BEN	-	-	http://¿			View/Edit data
422	WiFi Router	Roqos	Core RC10		unknown 2021	snapshot		Intel Atom E3845	1900	4	8192 eMMC	2048	-	5	b/g/n	a/n/ac		Atheros AR9287 (mini-PCIe), Qualcomm Atheros QCA9880 (mini-PCIe)	-	1x 3.0	https://www.roqos.com/rc10.html			View/Edit data
423	unknown	ROSINSON	WR818		unknown 2019	21.02.3		Qualcomm Atheros QCA9563	¿	1	16	¿	¿	¿	b/g/n	-		Qualcomm Atheros QCA9563	¿	2x 2.0				View/Edit data
424	WiFi Router	Ruijie	RG-EW3200GX PRO		unknown 2022	snapshot		MediaTek MT7622B	1350	2	16	256	-	5	¿	¿		MediaTek MT7622, MediaTek MT7911AN, MediaTek MT7975AN	-	-	http://¿			View/Edit data
425	WiFi Router	SamKnows	SK-WB8		Available 2018	21.02.3		MediaTek MT7621A	880	2	16	128	-	5	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7612E	-	1x 2.0	https://www.samknows.com/	sk-wb8		View/Edit data
426	Single Board Computer	Samsung	TQ210		unknown 2019	19.07.10		Samsung S5PV210	1000	¿	1024NAND, microSD, SD	1024	1	-	-	-		-	-	1x OTG, 3x 2.0				View/Edit data
427	WiFi Router	Sercomm	H500-s vfes	v1	Available 2019	21.02.3	DSL modem, FXS, WiFi 2.4GHz	Broadcom BCM63167	400	2	128NAND	128	-	4	b/g/n	a/n/ac		Broadcom BCM435f, Quantenna QT3740BC	xDSL	1x 2.0		h500-s		View/Edit data
428	WiFi Router	Sercomm	H500-s lowi	v1	Available 2019	21.02.3	DSL modem, WiFi 2.4GHz	Broadcom BCM63167	400	2	128NAND	128	-	4	b/g/n	a/n/ac		Broadcom BCM435f; Quantenna QT3740BC	xDSL	1x 2.0		h500-s		View/Edit data
429	other	Sercomm	NA502		unknown 2021	21.02.3		MediaTek MT7621ST	880	1	128NAND	256	-	1	b/g/n	a/n/ac		MediaTek MT7603EN, MediaTek MT7662EN	-	1x 2.0	https://www.sercomm.com/contpage.aspx?langid=1&type=prod3&L1id=2&L2id=3&L3id=7&Prodid=444	na502		View/Edit data
430	WiFi AP	Siemens	WS-AP3610		Available 2020	21.02.3		Atheros AR7161	680	1	16	128	-	1	b/g/n	a/n		Atheros AR9160	-	-	http://¿			View/Edit data
431	Single Board Computer	Sinovoip	Banana Pi R2	1.2	Available 2021	19.07.10	Bluetooth, WiFi 2.4GHz	MediaTek MT7623N	1300	4	8192 eMMC, microSD	2048		5	b/g/n	a/n		MediaTek MT6625LN		1x OTG, 2x 3.0	http://www.banana-pi.com/eacp_view.asp?id=104	banana_pi_r2		View/Edit data
432	WiFi Router	Sinovoip	Banana Pi BPi-R64	V1.1	Available 2021	snapshot		MT7622AV	1350	2	8192 eMMC	1024	-	5	b/g/n	-		MediaTek MT7622AV	-	1x 3.0	http://www.banana-pi.org/r64.html	bananapi_bpi-r64_v1.1		View/Edit data
433	Single Board Computer	Sinovoip	Banana Pi M2 Ultra	BPI-M2U	Available 2019	snapshot	eMMC, WiFi 2.4GHz	Allwinner R40	1200	4	microSD	2048	-	1	b/g/n	-		AMPAK AP6212	-	2x 2.0	http://www.banana-pi.org/m2u.html		https://forum.openwrt.org/t/adding-support-for-the-banana-pi-m2-ultra/44379	View/Edit data
434	Single Board Computer	Sinovoip	Banana Pi M2 Plus	M2PLUS-H3	Available 2019	21.02.3	Audio (untested), Bluetooth, Video (untested)	Allwinner H3	1000	4	8192	1024	-	1	b/g/n	-	Broadcom 43430a0 chip	Ampak AP6212	-	1x 2.0 Device, 2x 2.0	https://www.banana-pi.org/banana-pi-sbcs/45.html	banana_pi_m2_plus		View/Edit data
435	Single Board Computer	Sinovoip	Banana Pi M2 Berry		unknown 2021	snapshot		Allwinner V40	1200	4	microSD	1024	-	1	b/g/n	-		AMPAK AP6212	-	1x OTG, 1x µUSB (power), 4x 2.0	http://wiki.banana-pi.org/Banana_Pi_BPI-M2_Berry			View/Edit data
436	WiFi Router	Sky	SR102		unknown 2018	21.02.3	DSL modem, WiFi 2.4GHz	Broadcom BCM63168	400	2	16	128	4	-	b/g/n	-		Broadcom BCM435F	ADSL2+	-		sr102		View/Edit data
437	Single Board Computer	Soekris	net5501	70	unknown 2021	19.07.7		AMD Geode LX800	500	1	CF card	512	4	-	-	-			-	1x 2.0, 1x Header	http://¿			View/Edit data
438	Single Board Computer	Soekris	net5501	60	unknown 2021	19.07.7		AMD Geode LX800	433	1	CF card	256	4	-	-	-			-	1x 2.0, 1x Header	http://¿			View/Edit data
439	Single Board Computer	SolidRun	CuBox i2		Available 2020	21.02.3		NXP i.MX6 Dual Lite	1000	2	microSD	1024	1	-	-	-		-	-	2x 2.0	https://www.solid-run.com/nxp-family/cubox-i/cubox-i-specifications/			View/Edit data
440	Router	SolidRun	ClearFog Base		Available 2020	21.02.3		Marvell Armada 380	1600	2	microSD	1024	-	2	-	-		-	-	1x 3.0	https://wiki.solid-run.com/doku.php?id=products:a38x:clearfog	clearfog		View/Edit data
441	Single Board Computer	SolidRun	CuBox i2eX		Available 2020	21.02.3		NXP i.MX6 Dual	1000	2	microSD	1024	-	1	-	-		-	-	2x 2.0	https://www.solid-run.com/nxp-family/cubox-i/cubox-i-specifications/			View/Edit data
442	Router	SolidRun	ClearFog Pro	v2.1	Available 2020	21.02.3		Marvell Armada 380	1600	2	microSD	1024	-	6	-	-		-	-	1x 3.0	http://wiki.solid-run.com/doku.php?id=products:a38x:clearfog	clearfog	http://forum.solid-run.com/software-f32/openwrt-chaos-calmer-15-05-or-trunk-t2939.html	View/Edit data
443	Single Board Computer	SolidRun	CuBox i1		Available 2020	21.02.3		NXP i.MX6 Solo	1000	1	microSD	512	1	-	-	-		-	-	2x 2.0	https://www.solid-run.com/nxp-family/cubox-i/cubox-i-specifications/			View/Edit data
444	Single Board Computer	SolidRun	CuBox i4Pro		Available 2020	21.02.3	Bluetooth, WiFi 2.4GHz	NXP i.MX6 Quad	1000	4	microSD	2048	-	1	b/g/n	-		Broadcom BCM4329	-	2x 2.0	https://www.solid-run.com/nxp-family/cubox-i/cubox-i-specifications/			View/Edit data
445	WiFi Router	Sophos	RED 15w	Rev. 1	unknown 2018	21.02.3		Freescale P1010	¿	1	128NAND	128	-	5	b/g/n	a/n		Atheros AR9382, SparkLan WPEA-121N	-	1x 2.0				View/Edit data
446	WiFi Router	Sophos	XG 85w	rev 1	unknown 2022	snapshot		Intel Atom E3825	1333	2	8, 8192 eMMC	2048	-	4	b/g/n	a/n	Daul-Band 2T2R	SparkLAN WPEA-121N Atheros AR9382	-	2x 2.0	http://¿			View/Edit data
447		Sophos	XG 86	Rev 1	unknown 2022	snapshot		Intel Atom E3930	1300	2	8, more than 8GB eMMC	4096	-	4	-	-			-	2x 2.0	http://¿			View/Edit data
448	WiFi Router	Strong	1200		Available 2019	21.02.3		MediaTek MT7621A	880	2	16	128	-	5	b/g/n	a/n/ac		MediaTek MT7602EN, MediaTek MT7612EN	-	1x 3.0	https://www.strong.tv/fr/products/broad-router/router1200	1200	http://forum.openwrt.org/t/support-for-strong-1200/22768	View/Edit data
449	WiFi Router	Teltonika	RUT900		Available 2018	19.07.10		Atheros AR9344	550	1	16	128	4	-	b/g/n	-		Atheros AR9344	Mobile Wireless/Cellular network	-	https://teltonika-networks.com/product/rut900/			View/Edit data
450	WiFi Router	Teltonika	RUT955		Available 2020	21.02.3	microSD	Atheros AR9344	550	1	16, microSDHC	128	4	-	b/g/n	-		Atheros AR9344	LTE	1x 2.0	https://teltonika-networks.com/de/product/rut955/			View/Edit data
451	WiFi Router	Teltonika	RUT955 H7V3C0		Available 2020	21.02.3	microSD	Atheros AR9344	550	1	16, microSDHC	128	4	-	b/g/n	-		Atheros AR9344	LTE	1x 2.0	https://teltonika-networks.com/de/product/rut955/			View/Edit data
452	WiFi Router	Teltonika	RUTX10		unknown 2022	snapshot		Qualcomm Atheros IPQ4018	¿	4	16, 256NAND	256	-	4	b/g/n	a/n/ac		Qualcomm Atheros IPQ4019	-	1x 2.0	https://teltonika-networks.com/product/rutx10			View/Edit data
453	WiFi Router	Tenbay - KuWfi	T-MB5EU	v01	unknown 2021	snapshot		MediaTek MT7621AT	880	2	16	256	-	5	b/g/n/ax	a/n/ac/ax		MediaTek MT7905, MediaTek MT7975 MT7915E	-	1x 3.0	https://www.kuwfi.com/products/-			View/Edit data
454	Single Board Computer	Texas Instruments	BeagleBone Black		Available 2021	21.02.3		Texas Instruments AM335x	1000	1	2048NAND, microSDHC	512	1	-	-	-		-	-	1x 2.0	https://beagleboard.org/black	beaglebone_black	https://forum.openwrt.org/viewtopic.php?id=58808	View/Edit data
455	Single Board Computer	Toradex	Apalis iMX6 Quad 2GB		Available 2019	21.02.3		NXP i.MX6 Quad	800	4	4096, eMMC	2048	-	1	-	-		-	-	1x OTG, 4x 2.0	https://www.toradex.com/computer-on-modules/apalis-arm-family/nxp-freescale-imx-6			View/Edit data
456	Single Board Computer	Toradex	Apalis iMX6 Dual 1GB		Available 2019	21.02.3		NXP i.MX6 Dual	800	2	4096, eMMC	1024	-	1	-	-		-	-	1x OTG, 4x 2.0	https://www.toradex.com/computer-on-modules/apalis-arm-family/nxp-freescale-imx-6			View/Edit data
457	Single Board Computer	Toradex	Apalis iMX6 Dual 512MB		Available 2019	21.02.3		NXP i.MX6 Dual	1000	2	4096, eMMC	512	-	1	-	-		-	-	1x OTG, 4x 2.0	https://www.toradex.com/computer-on-modules/apalis-arm-family/nxp-freescale-imx-6			View/Edit data
458	Single Board Computer	Toradex	Apalis iMX6 Quad 1GB		Available 2019	21.02.3		NXP i.MX6 Quad	1000	4	4096, eMMC	1024	-	1	-	-		-	-	1x OTG, 4x 2.0	https://www.toradex.com/computer-on-modules/apalis-arm-family/nxp-freescale-imx-6			View/Edit data
459	WiFi Router	TOTOLINK	X5000R		Available 2021	21.02.3		MediaTek MT7621AT	880	2	16	256	-	5	b/g/n/ax	a/n/ac/ax		MediaTek MT7915DA, MediaTek MT7915DN	-	-	https://www.totolink.net/home/menu/newstpl/menu_newstpl/products/id/218.html	x5000r		View/Edit data
460	WiFi Router	TOTOLINK	A7000R		unknown 2019	21.02.3		MediaTek MT7621AT	880	2	16	128	-	5	b/g/n	a/n/ac		MediaTek MT7615N	-	-	https://www.totolink.net/home/menu/newstpl/menu_newstpl/products/id/171.html			View/Edit data
461	WiFi AP	TP-Link	EAP225-Outdoor	v1	Available 2020	21.02.0		Qualcomm Atheros QCA9563	750	1	16	128	-	1	b/g/n	a/n/ac	2x2 MU-MIMO	Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9886	-	-	https://www.tp-link.com/business-networking/outdoor-ap/eap225-outdoor/	eap225	https://forum.openwrt.org/t/anyone-working-on-tp-link-eap225/33956/	View/Edit data
462	WiFi AP	TP-Link	EAP245	v3	Available 2021	21.02.0		Qualcomm Atheros QCA9563	775	1	16	128	-	2	b/g/n	a/n/ac	3x3 MU-MIMO	Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9982	-	-	https://www.tp-link.com/en/business-networking/ceiling-mount-ap/eap245/	eap245_v3	https://forum.openwrt.org/t/adding-openwrt-support-for-tp-link-eap245/57583	View/Edit data
463	WiFi Router	TP-Link	Archer A6	(US, TW)	Available 2019	21.02.3		Qualcomm Atheros QCA9563	775	1	16	128	-	5	b/g/n	a/n/ac		Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9886	-	-	https://www.tp-link.com/us/home-networking/wifi-router/archer-a6/			View/Edit data
464	WiFi Router	TP-Link	Archer A6	v3	Available 2021	21.02.3		MediaTek MT7621DAT	880	2	16	128	-	5	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7613BE	-	-	https://www.tp-link.com/en/home-networking/wifi-router/archer-a6/			View/Edit data
465	WiFi Router	TP-Link	Archer A7	v5	Available 2019	21.02.3		Qualcomm Atheros QCA9563	750	1	16	128	-	5	b/g/n	a/n/ac		Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9880	-	1x 2.0	https://www.tp-link.com/us/products/details/cat-9_Archer-A7.html	archer_a7_v5		View/Edit data
466	WiFi Router	TP-Link	Archer C5 AC1200	v2	Available 2019	19.07.10	WiFi 2.4GHz partly, WiFi 5GHz	Broadcom BCM47081	800	1	16	128	-	5	b/g/n	a/n/ac	3x3	Broadcom BCM43217, Broadcom BCM4352	-	2x 2.0	https://www.tp-link.com/en/products/details/cat-9_Archer-C5.html	archer-c5-c7-wdr7500	https://forum.openwrt.org/viewtopic.php?id=58883	View/Edit data
467	WiFi Router	TP-Link	Archer C6	v2 (US)	Available 2019	21.02.3		Qualcomm Atheros QCA9563	775	1	16	128	-	5	b/g/n	a/n/ac		Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9886	-	-	https://www.tp-link.com/us/home-networking/wifi-router/archer-c6/	archer_c6_v2		View/Edit data
468	WiFi Router	TP-Link	Archer C6 AC1200	v3 (US) (BR)	unknown 2021	snapshot		MediaTek MT7621DAT	880	2	16	128	-	5	b/g/n	a/n/ac		MediaTek MT7603EN, MediaTek MT7613BEN	-	-	https://www.tp-link.com/en/home-networking/wifi-router/archer-c6/	archer_c6_v3		View/Edit data
469	WiFi Router	TP-Link	Archer C6U	v1 (EU)	Available 2021	21.02.3		MediaTek MT7621DAT	880	2	16	128	-	5	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7613BE	-	1x 2.0	https://www.tp-link.com/en/home-networking/wifi-router/archer-c6u/	archer_c6u_v1_eu		View/Edit data
470	WiFi Router	TP-Link	Archer C7 AC1750	v5	Available 2019	21.02.3		Qualcomm Atheros QCA9563	750	1	16	128	-	5	b/g/n	a/n/ac		Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9880	-	1x 2.0	https://www.tp-link.com/en/products/details/Archer-C7.html	archer_c7		View/Edit data
471	WiFi Router	TP-Link	Archer D7 / D7b	v1	Available 2020	21.02.0	DSL modem	Qualcomm Atheros QCA9558	775	1	16	128	-	4	b/g/n	a/n/ac		Qualcomm Atheros QCA9558, Qualcomm Atheros QCA9880-BR4A	ADSL2+	2x 2.0	https://www.tp-link.com/en/home-networking/dsl-modem-router/archer-d7/	archer_d7		View/Edit data
472	WiFi AP	TP-Link	EAP225-Wall	v2	Available 2020	21.02.3		Qualcomm Atheros QCA9561	775	1	16	128	4	-	b/g/n	a/n/ac	2x2 MU-MIMO	Qualcomm Atheros QCA9561, Qualcomm Atheros QCA9886	-	-	https://www.tp-link.com/de/business-networking/wall-plate-ap/eap225-wall/		https://forum.openwrt.org/t/support-for-eap225-wall/71462	View/Edit data
473	WiFi AP	TP-Link	EAP225	v3	Available 2020	21.02.3		Qualcomm Atheros QCA9563	775	1	16	128	-	1	b/g/n	a/n/ac	2.4GHz 3x3, 5GHz 2x2 MU-MIMO	Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9886	-	-	https://www.tp-link.com/business-networking/ceiling-mount-ap/eap225/v3/		https://forum.openwrt.org/t/anyone-working-on-tp-link-eap225/33956/	View/Edit data
474	Range Extender	TP-Link	RE650	v1	Available 2019	21.02.3		MediaTek MT7621AT	880	2	16	128	-	1	b/g/n	a/n/ac		MediaTek MT7615E	-	-	https://www.tp-link.com/en/home-networking/range-extender/re650/	re650_v1		View/Edit data
475	WiFi Router	TP-Link	TL-WR941N	v6 (CN)	unknown 2018	18.06.9		Atheros AR9344	¿	1	¿	¿	¿	¿	b/g/n	-		Atheros AR9381	¿	¿				View/Edit data
476	WiFi Router	TP-Link	VR200		Available 2019	21.02.3	DECT, Wifi 2.4GHz	Lantiq XWAY VRX288	500	2	16	128	-	4	b/g/n	a/n/ac		Lantiq XWAY WAVE300, MediaTek MT7610EN	VDSL2	2x 2.0		vr200v		View/Edit data
477	WiFi Router	TP-Link	VR200v		Available 2019	21.02.3	DECT, Wifi 2.4GHz	Lantiq XWAY VRX288	500	2	16	128	-	4	b/g/n	a/n/ac		Lantiq XWAY WAVE300, MediaTek MT7610EN	VDSL2	2x 2.0	https://www.tp-link.com/de/products/details/cat-15_Archer-VR200v.html	vr200v		View/Edit data
478	WiFi AP	TP-Link	EAP225	v1	Available 2021	snapshot		Qualcomm Atheros QCA9563	775	1	16	128		1	b/g/n	a/n/ac	2x2 MIMO	Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9882	¿	-	https://www.tp-link.com/us/support/download/eap225/v1/	eap225	https://forum.openwrt.org/t/eap225-v1-firmware/87116	View/Edit data
479	WiFi AP	TP-Link	EAP235-Wall	v1	Available 2021	21.02.0	DFS	MT7621DAT	880	2	16	128	-	4	b/g/n	a/n/ac	MU-MIMO Wave 2	MT7603, MT7613BE	-	-	https://www.tp-link.com/en/business-networking/wall-plate-ap/eap235-wall/#specifications	eap235-wall_v1	https://forum.openwrt.org/t/adding-support-for-eap235-wall/86280/	View/Edit data
480	Range Extender	TP-Link	RE350K	v1	Available 2019	21.02.3		Qualcomm Atheros QCA9558	720	1	16	128	-	1	b/g/n	a/n/ac		Qualcomm Atheros QCA9558, Qualcomm Atheros QCA9882	-	-	https://www.tp-link.com/us/products/details/RE350K.html	re350k_v1		View/Edit data
481	WiFi AP	TP-Link	TL-WA1201	v2	unknown 2020	snapshot		Qualcomm Atheros QCA9563-AL3A	775	1	16	512	-	1	b/g/n	a/n/ac		Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9886	-	-	https://www.tp-link.com/us/home-networking/access-point/tl-wa1201/	tl-wa1201_v2	https://forum.openwrt.org/t/adding-openwrt-support-for-tl-wa1201-v2/96972	View/Edit data
482	other	TP-Link	CPE710	v1	Available 2021	snapshot		Qualcomm Atheros QCA9563-AL3A	775	1	16	128	-	1	-	a/n/ac	23dBi high-gain directional 2×2 MIMO antenna and a dedicated metal reflector	Qualcomm Atheros QCA9896	-	-	https://www.tp-link.com/en/business-networking/outdoor-radio/cpe710/	cpe710_v1		View/Edit data
483	WiFi AP	TP-Link	EAP615-Wall	v1	Available 2021	snapshot		MediaTek MT7621AT	880	2	16	128	-	4	b/g/n/ax	a/n/ac/ax	MU-MIMO	MediaTek MT7905DAN, MediaTek MT7975DN	-	¿	https://www.tp-link.com/us/business-networking/omada-sdn-access-point/eap615-wall/	eap615-wall	https://forum.openwrt.org/t/eap615-wall-do-you-know-what-chipset-it-is/114761	View/Edit data
484	WiFi Router	TP-Link	Archer A9	v6	unknown 2022	snapshot	WiFi 2.4GHz	Qualcomm QCN5502	¿	¿	16	128	-	5	b/g/n	a/n/ac		Qualcomm Atheros QCA9984, Qualcomm QCN5502	-	1x 2.0	https://www.tp-link.com/us/home-networking/wifi-router/archer-a9/			View/Edit data
485	WiFi AP	TP-Link	EAP265 HD	v1	Available 2022	snapshot		Qualcomm Atheros QCA9563	775	1	16	128	-	2	b/g/n	a/n/ac	3x3 MU-MIMO	Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9982	-	-	https://www.tp-link.com/en/business-networking/ceiling-mount-ap/eap265-hd/	eap245_v3	https://forum.openwrt.org/t/adding-openwrt-support-for-tp-link-eap-265/123154	View/Edit data
486	WiFi Router	TRENDnet	TEW-829DRU	v1.0R	Available 2018	external image		Qualcomm IPQ4019	717	4	128NAND, 8	256	-	10	b/g/n	a/n/ac	2.4GHz	Qualcomm Atheros QCA9984, Qualcomm IPQ4019	-	1x 3.0	http://www.trendnet.com/products/business-router/ac3000-tri-band-wireless-gigabit-dual-wan-vpn-smb-router-TEW-829DRU	tew-829dru		View/Edit data
487	WiFi Router	Turris CZ.NIC	Omnia	CZ11NIC13, CZ11NIC20, CZ11NIC23	Available 2018	21.02.3	RGB LED, secondary CPU uplink to switch	Marvell Armada 385 88F6820	1600	2	8, 8192 eMMC	2048	-	6	b/g/n	a/n/ac	2x2 802.11b/g/n (2.4GHz), 3x3 802.11ac (2.4 / 5GHz)	Qualcomm Atheros AR9287 miniPCIe, Qualcomm Atheros QCA986x/988x mini-PCIe	-	2x 3.0	https://www.turris.cz/en/omnia/	turris_omnia		View/Edit data
488	Router	Ubiquiti	EdgeRouter (ER-8)		Available 2020	21.02.3		Cavium CN6120	800	2	4096 eMMC	2048	-	8	-	-			-	1x 2.0	https://www.ubnt.com/edgemax/edgerouter/	edgerouter		View/Edit data
489	Router	Ubiquiti	EdgeRouter Lite		unknown 2018	21.02.3		Cavium CN5020	500	2	4, 4096	512	-	3	-	-		-	-	1x 2.0	https://www.ubnt.com/edgemax/edgerouter-lite/	edgerouter_lite	https://forum.openwrt.org/viewtopic.php?id=49908	View/Edit data
490	Router	Ubiquiti	EdgePoint R6 (EP-R6)		Available 2018	21.02.3		MediaTek MT7621AT	880	2	256NAND	256	-	5	-	-		-	-	-	https://www.ubnt.com/edgemax/edgepoint/			View/Edit data
491	Router	Ubiquiti	EdgeRouter 4		Available 2021	21.02.3		Cavium CN7130	1000	4	4096 eMMC, 8	1024	-	3	-	-		-	-	1x 3.0	https://www.ui.com/edgemax/edgerouter-4/	edgerouter_4		View/Edit data
492	Router	Ubiquiti	EdgeRouter 6P (ER-6P)		Available 2021	snapshot		Cavium CN7130	1000	4	4096 eMMC, 8	1024	-	5	-	-		-	-	1x 3.0	https://www.ui.com/edgemax/edgerouter-6p/	edgerouter_6p		View/Edit data
